Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.65625E-4,84.792178539,0.909934368,0.022354105,0.74015748,0.935483871
4.69429E-4,85.026412425,0.91168843,0.021859545,0.74015748,0.935483871
4.80413E-4,85.264364931,0.916563655,0.021364985,0.74015748,0.935483871
4.82863E-4,85.505444337,0.917613594,0.020870425,0.74015748,0.935483871
4.86742E-4,85.796641726,0.919249371,0.020276954,0.74015748,0.935483871
4.88503E-4,86.040522041,0.919981251,0.019782394,0.748031496,0.935483871
4.96458E-4,86.286560703,0.923205474,0.019287834,0.755905512,0.935483871
5.03989E-4,86.536570825,0.926137994,0.018793274,0.755905512,0.935483871
5.09961E-4,86.789523405,0.928383508,0.018298714,0.755905512,0.935483871
5.1133E-4,87.044873305,0.928888766,0.017804154,0.755905512,0.935483871
5.1542E-4,87.250248629,0.930376429,0.017408506,0.755905512,0.935483871
5.18592E-4,87.508748993,0.931508832,0.016913947,0.763779528,0.935483871
5.24134E-4,87.769837617,0.933443404,0.016419387,0.771653543,0.935483871
5.275E-4,88.033043144,0.934591629,0.015924827,0.771653543,0.935483871
5.31419E-4,88.298342062,0.935903334,0.015430267,0.779527559,0.935483871
5.35104E-4,88.511433134,0.937113037,0.015034619,0.787401575,0.935483871
5.40606E-4,88.780435899,0.938876612,0.014540059,0.787401575,0.935483871
5.41976E-4,89.051167046,0.939307968,0.0140455,0.795275591,0.935483871
5.46358E-4,89.268979539,0.940667504,0.013649852,0.795275591,0.935483871
5.56057E-4,89.545398891,0.943569252,0.013155292,0.803149606,0.935483871
5.5879E-4,89.768686784,0.944360858,0.012759644,0.811023622,0.935483871
5.67795E-4,90.050457041,0.946891679,0.012265084,0.811023622,0.935483871
5.71285E-4,90.278487729,0.947841526,0.011869436,0.818897638,0.935483871
5.7868E-4,90.508913642,0.949797844,0.011473788,0.826771654,0.967741935
5.85695E-4,90.799849829,0.951585853,0.010979228,0.842519685,0.967741935
5.8974E-4,91.034963155,0.95258784,0.010583581,0.850393701,0.967741935
6.0277E-4,91.2743092,0.95567642,0.010187933,0.850393701,0.967741935
6.05873E-4,91.516120848,0.956381765,0.009792285,0.850393701,0.967741935
6.10838E-4,91.759430199,0.957487165,0.009396637,0.850393701,0.967741935
6.12821E-4,92.004381233,0.957920928,0.009000989,0.850393701,0.967741935
6.15825E-4,92.250222108,0.958569187,0.008605341,0.858267717,0.967741935
6.32778E-4,92.561209542,0.962045963,0.008110781,0.858267717,0.967741935
6.36253E-4,92.75192444,0.962721573,0.007814045,0.866141732,1
6.44695E-4,93.008198318,0.964313679,0.007418398,0.874015748,1
6.59299E-4,93.27025058,0.96690882,0.00702275,0.881889764,1
6.72999E-4,93.537663796,0.9691714,0.006627102,0.88976378,1
6.78665E-4,93.807887867,0.970061347,0.006231454,0.897637795,1
6.90663E-4,94.013700883,0.971861948,0.005934718,0.897637795,1
6.96864E-4,94.291303764,0.972749808,0.00553907,0.905511811,1
7.08038E-4,94.502222995,0.974279373,0.005242334,0.905511811,1
7.28955E-4,94.791010827,0.976915674,0.004846686,0.921259843,1
7.38234E-4,95.012340479,0.977996906,0.004549951,0.921259843,1
7.51839E-4,95.31127364,0.97949132,0.004154303,0.929133858,1
7.60942E-4,95.53886696,0.980434073,0.003857567,0.929133858,1
7.82738E-4,95.770322946,0.9825192,0.003560831,0.929133858,1
7.92309E-4,96.007849802,0.983363062,0.003264095,0.937007874,1
8.17443E-4,96.329864491,0.98539031,0.002868447,0.94488189,1
8.4467E-4,96.58258952,0.98730859,0.002571711,0.952755906,1
8.79481E-4,96.756567416,0.989398939,0.002373887,0.952755906,1
9.05167E-4,97.023837692,0.990717201,0.002077151,0.952755906,1
9.80434E-4,97.312455535,0.99370948,0.001780415,0.960629921,1
1.03308E-3,97.513825224,0.995208439,0.001582591,0.968503937,1
1.04531E-3,97.826386346,0.995502052,0.001285856,0.968503937,1
1.09671E-3,98.044546369,0.996551678,0.001088032,0.968503937,1
1.21477E-3,98.277184956,0.998127014,0.000890208,0.976377953,1
1.34339E-3,98.5337036,0.999036707,0.000692384,0.976377953,1
1.66063E-3,98.841555098,0.999813151,0.00049456,0.976377953,1
1.96705E-3,99.038259639,0.999961673,0.000395648,0.976377953,1
2.84294E-3,99.322553414,0.999999586,0.000296736,0.976377953,1
2.84304E-3,99.606857898,0.999999586,0.000197824,0.984251969,1
3.93142E-3,100,0.999999999,0.000098912,0.992125984,1
3.93142E-3,100,0.999999999,0.000098912,1,1
