gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4597166686	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/203039394	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.640843	81.071629	30154.0						2019-12-14T07:58	14	12	2019	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	203039394		Vinayak Hebbagil	2024-03-18T23:40:35	CC_BY_NC_4_0	Vinayak Hebbagil	Vinayak Hebbagil			2024-08-29T06:15:13.875Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4596844991	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/201427278	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Karnataka	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	11.916807	76.353831	31115.0						2022-12-19T20:38	19	12	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	201427278		Yashraj Thakare	2024-03-06T02:37:11	CC_BY_NC_4_0	David Bishop	David Bishop			2024-08-29T05:33:26.112Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4535992234	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/201357306	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris		SPECIES	Panthera tigris (Linnaeus, 1758)	Panthera tigris		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	11.42954	76.198083	31137.0						2023-12-31T09:26:15	31	12	2023	5219416	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	201357306		Ahirbudhnyan M	2024-03-05T11:01:37	CC_BY_NC_4_0	Ahirbudhnyan M	Ahirbudhnyan M			2024-08-29T05:33:46.210Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4535970481	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/201050561	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.311168	78.688176	30490.0						2023-10-29T15:58	29	10	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	201050561		🪶🐾🍀Nandan Sreejith🦌🍄🌍	2024-03-03T07:06:45	CC_BY_NC_4_0	Julian Jimenez	Julian Jimenez			2024-08-29T06:21:38.887Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4535959436	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/201050581	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.336624	78.452517	30490.0						2023-11-28T15:58	28	11	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	201050581		🪶🐾🍀Nandan Sreejith🦌🍄🌍	2024-03-03T07:08:13	CC_BY_NC_4_0	Julian Jimenez	Julian Jimenez			2024-08-29T05:33:15.994Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4535609096	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199207373	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris		SPECIES	Panthera tigris (Linnaeus, 1758)	Panthera tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.378372	80.793764	36188.0						2023-02-25T17:15:34	25	2	2023	5219416	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	199207373		vivek572	2024-02-13T17:39:09	CC_BY_NC_4_0	vivek572	vivek572			2024-08-29T05:33:17.842Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525368397	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199904586	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.336824	80.410097	30298.0						2023-04-06T17:54	6	4	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	199904586		Chia aka Cory Chiappone	2024-02-20T16:10:11	CC_BY_NC_4_0	asanoth	asanoth			2024-08-29T06:15:43.353Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525314205	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199904579	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.37135	80.508055	30298.0						2023-04-06T10:48	6	4	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	199904579		Chia aka Cory Chiappone	2024-02-20T16:10:31	CC_BY_NC_4_0	asanoth	asanoth			2024-08-29T05:33:23.537Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525309261	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199904583	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.332605	80.474178	30298.0						2023-04-06T16:15	6	4	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	199904583		Michal Sloviak	2024-02-20T19:45:58	CC_BY_NC_4_0	asanoth	asanoth			2024-08-29T06:15:00.571Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525234037	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199671691	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.656313	79.252397	30357.0						2023-04-03T07:08	3	4	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	199671691		pelagicgraf	2024-02-18T17:24:48	CC_BY_NC_4_0	asanoth	asanoth			2024-08-29T05:32:03.929Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525232281	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199904580	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	22.273176	80.413602	30298.0						2023-04-06T10:53	6	4	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	199904580		Michal Sloviak	2024-02-20T19:46:18	CC_BY_NC_4_0	asanoth	asanoth			2024-08-29T06:37:19.672Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525225242	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199671715	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.734388	79.335462	30357.0						2023-04-03T16:59	3	4	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	199671715		pelagicgraf	2024-02-18T17:25:21	CC_BY_NC_4_0	asanoth	asanoth			2024-08-29T06:14:52.317Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525207691	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199523960	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Rajasthan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.1044	76.488816	29891.0						2023-10-27T09:39:19	27	10	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	199523960		pelagicgraf	2024-02-18T17:24:59	CC_BY_NC_4_0	alfredominous	alfredominous			2024-08-29T06:14:54.923Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522788502	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199098127	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.76831	81.044985	30154.0						2019-02-05T18:26	5	2	2019	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	199098127		Michal Sloviak	2024-02-12T13:07:48	CC_BY_NC_4_0	T P Anantheswaran	T P Anantheswaran			2024-08-29T05:32:29.438Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4522530921	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198611756	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Rajasthan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.200743	76.462152	29751.0						2023-10-21T11:22:02	21	10	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	198611756		gerwinhazeleger	2024-02-07T00:59:10	CC_BY_NC_4_0	gerwinhazeleger	gerwinhazeleger			2024-08-29T06:16:07.058Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4516821985	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/197072853	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Rajasthan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.005575	76.571359	29891.0						2021-07-13T18:24	13	7	2021	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	197072853		Soham Mehta	2024-01-19T17:15:34	CC_BY_NC_4_0	Soham Mehta	Soham Mehta			2024-08-29T05:33:36.239Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4516820498	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/197065411	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Madhya Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	24.789774	80.002324	30047.0						2021-07-27T06:15	27	7	2021	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	197065411		Soham Mehta	2024-01-19T15:19:50	CC_BY_NC_4_0	Soham Mehta	Soham Mehta			2024-08-29T06:14:08.577Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4516631743	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/197087789	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Rajasthan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.084947	76.542487	29891.0						2023-12-16T09:29	16	12	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	197087789		Julia C	2024-01-19T21:15:03	CC_BY_NC_4_0	Julia C	Julia C			2024-08-29T06:15:17.712Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4512218494	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/196293955	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Karnataka	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	12.077525	76.697123	31104.0						2022-02-22T21:04:15	22	2	2022	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	196293955		Michal Sloviak	2024-01-10T19:39:59	CC_BY_NC_4_0	Srikanth Vijayendra	Srikanth Vijayendra			2024-08-29T05:31:14.143Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507969445	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/195258773	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris		SPECIES	Panthera tigris (Linnaeus, 1758)	Panthera tigris		IN		Karnataka	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	11.608214	76.621155	31126.0						2023-09-23T16:52	23	9	2023	5219416	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	195258773		Aaditya S Rajesh	2023-12-30T12:04:53	CC_BY_NC_4_0	Aaditya S Rajesh	Aaditya S Rajesh			2024-08-29T06:20:37.171Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507944028	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/195453262	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris		SPECIES	Panthera tigris (Linnaeus, 1758)	Panthera tigris		IN		Uttarakhand	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	29.566498	79.657271	29483.0						2023-12-29T13:26:44	29	12	2023	5219416	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	195453262		Aditya Satish	2024-01-01T10:04:03	CC_BY_NC_4_0	Aditya Satish	Aditya Satish			2024-08-29T05:29:44.182Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507920875	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/195070605	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Bihar	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	25.149983	85.575113	30003.0						2021-11-10T12:20:49	10	11	2021	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	195070605		Omkar S Damle	2023-12-28T14:26:55	CC_BY_NC_4_0	Rahul kumar	Rahul kumar			2024-08-29T05:31:02.658Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507899498	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/195258771	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris		SPECIES	Panthera tigris (Linnaeus, 1758)	Panthera tigris		IN		Karnataka	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	11.761903	76.789493	31126.0						2023-09-23T16:51	23	9	2023	5219416	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	195258771		Aaditya S Rajesh	2023-12-30T12:04:53	CC_BY_NC_4_0	Aaditya S Rajesh	Aaditya S Rajesh			2024-08-29T06:19:54.446Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507708407	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/195258775	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris		SPECIES	Panthera tigris (Linnaeus, 1758)	Panthera tigris		IN		Karnataka	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	11.78925	76.705749	31126.0						2023-09-23T17:00	23	9	2023	5219416	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	195258775		Aaditya S Rajesh	2023-12-30T12:04:54	CC_BY_NC_4_0	Aaditya S Rajesh	Aaditya S Rajesh			2024-08-29T06:20:33.506Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507700013	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/195411999	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Rajasthan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.048401	76.525337	29891.0						2023-11-01T07:56	1	11	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	195411999		jp11king	2023-12-31T22:52:04	CC_BY_NC_4_0	jp11king	jp11king			2024-08-29T06:14:58.422Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507693439	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/195258861	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris		SPECIES	Panthera tigris (Linnaeus, 1758)	Panthera tigris		IN		Karnataka	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	11.651877	76.689313	31126.0						2023-09-25T06:58	25	9	2023	5219416	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	195258861		Aaditya S Rajesh	2023-12-30T12:05:24	CC_BY_NC_4_0	Aaditya S Rajesh	Aaditya S Rajesh			2024-08-29T06:14:57.134Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506550631	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/194771160	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Uttar Pradesh	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	28.35467	80.533052	29631.0						2023-12-05T21:10	5	12	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	194771160		Joshua Wade Covill	2023-12-24T21:57:55	CC_BY_NC_4_0	Joshua Wade Covill	Joshua Wade Covill			2024-08-29T05:30:28.549Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506334550	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/194732273	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Rajasthan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.110239	76.459548	29891.0						2023-04-20T14:38	20	4	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	194732273		Binish Roobas	2023-12-24T11:51:12	CC_BY_NC_4_0	Binish Roobas	Binish Roobas			2024-08-29T05:33:10.759Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506307573	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/194430370	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Uttarakhand	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	29.45131	78.617528	29483.0						2023-11-23T11:39:11	23	11	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	194430370		🪶🐾🍀Nandan Sreejith🦌🍄🌍	2023-12-20T15:03:20	CC_BY_NC_4_0	sptg1992	sptg1992			2024-08-29T06:14:01.003Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506305862	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/194508937	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.230064	79.278732	30490.0						2023-04-14T15:00	14	4	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	194508937		Royle Safaris	2023-12-21T15:12:03	CC_BY_NC_4_0	Royle Safaris	Royle Safaris			2024-08-29T05:32:32.721Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506295851	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/194508911	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.328858	79.398918	30490.0						2023-04-11T15:00	11	4	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	194508911		Royle Safaris	2023-12-21T15:11:48	CC_BY_NC_4_0	Royle Safaris	Royle Safaris			2024-08-29T06:14:49.060Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506276866	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/194508931	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.251955	79.288039	30490.0						2023-04-17T15:00	17	4	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	194508931		Royle Safaris	2023-12-21T15:11:59	CC_BY_NC_4_0	Royle Safaris	Royle Safaris			2024-08-29T05:37:49.958Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506265810	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/194508947	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Maharashtra	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.378176	79.213707	30490.0						2023-04-14T15:00	14	4	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	194508947		Royle Safaris	2023-12-21T15:12:09	CC_BY_NC_4_0	Royle Safaris	Royle Safaris			2024-08-29T05:31:18.124Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4500906917	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/193871387	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Rajasthan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.116115	76.533438	29891.0						2023-12-13T17:40:21	13	12	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	193871387		Wren	2023-12-13T14:16:34	CC_BY_NC_4_0	Andy Frank	Andy Frank			2024-08-29T06:15:31.857Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4500822952	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/193868339	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Karnataka	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	12.169689	76.292779	31104.0						2023-12-08T08:08	8	12	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	193868339		Wren	2023-12-13T12:33:29	CC_BY_NC_4_0	Vaibhav Mupadi	Vaibhav Mupadi			2024-08-29T05:35:07.695Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4500820257	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/193949318	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera tigris	tigris	SUBSPECIES	Panthera tigris tigris	Panthera tigris tigris		IN		Rajasthan	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.118294	76.475749	29891.0						2023-12-14T15:38:27	14	12	2023	7059276	5219416	HUMAN_OBSERVATION	iNaturalist	Observations	193949318		Andy Frank	2023-12-14T14:34:44	CC_BY_NC_4_0	Andy Frank	Andy Frank			2024-08-29T05:31:36.579Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
